TotalProfitUSD,Probability
30860.0,4.987203170447067e-19
30880.0,4.568305873225332e-19
30900.0,4.916055284345284e-19
30920.0,3.907536785801046e-19
30940.0,5.2797361859152875e-19
30960.0,2.9887934319021255e-19
30980.0,5.384458549612126e-19
31000.0,5.300082783588148e-19
31020.0,3.9657484584193444e-19
31040.0,3.4615718170301923e-19
31060.0,3.7082846740014127e-19
31080.0,3.893100048806227e-19
31100.0,4.69266491946691e-19
31120.0,4.726884172225824e-19
31140.0,2.7541132102709547e-19
31160.0,3.458517170155464e-19
31180.0,3.8459445825638274e-19
31200.0,4.397077257123962e-19
31220.0,2.333264277389344e-19
31240.0,2.3327030805086286e-19
31260.0,2.996546197354221e-19
31280.0,3.349279623434146e-19
31300.0,3.0845706705927746e-19
31320.0,2.3521008623445343e-20
31340.0,1.3691741447165944e-19
31360.0,3.220079510423898e-19
31380.0,9.311419919226724e-20
31400.0,1.134547522937485e-19
31420.0,1.1065046446926426e-19
31440.0,1.1895987028232836e-19
31460.0,2.3551978618847292e-19
31480.0,3.383231955341386e-20
31500.0,7.730684049227846e-20
31520.0,2.172786588734686e-19
31540.0,1.5826606754115807e-19
31560.0,9.708639986373453e-22
31580.0,9.108518791299249e-20
31600.0,9.513093234509431e-21
31620.0,0.0
31640.0,5.957637184078003e-21
31660.0,0.0
31680.0,4.413895112270013e-20
31700.0,0.0
31720.0,3.344653639748588e-20
31740.0,7.745592371608289e-20
31760.0,5.0386308213740034e-21
31780.0,0.0
31800.0,0.0
31820.0,0.0
31840.0,0.0
31860.0,0.0
31880.0,0.0
31900.0,0.0
31920.0,0.0
31940.0,0.0
31960.0,0.0
31980.0,0.0
32000.0,0.0
32020.0,0.0
32040.0,0.0
32060.0,0.0
32080.0,3.706540379695652e-20
32100.0,0.0
32120.0,0.0
32140.0,0.0
32160.0,0.0
32180.0,0.0
32200.0,0.0
32220.0,0.0
32240.0,0.0
32260.0,0.0
32280.0,0.0
32300.0,0.0
32320.0,0.0
32340.0,0.0
32360.0,0.0
32380.0,0.0
32400.0,0.0
32420.0,0.0
32440.0,0.0
32460.0,0.0
32480.0,0.0
32500.0,0.0
32520.0,0.0
32540.0,0.0
32560.0,0.0
32580.0,0.0
32600.0,0.0
32620.0,0.0
32640.0,0.0
32660.0,0.0
32680.0,0.0
32700.0,0.0
32720.0,0.0
32740.0,0.0
32760.0,0.0
32780.0,0.0
32800.0,0.0
32820.0,0.0
32840.0,0.0
32860.0,0.0
32880.0,0.0
32900.0,0.0
32920.0,0.0
32940.0,0.0
32960.0,0.0
32980.0,0.0
33000.0,0.0
33020.0,0.0
33040.0,0.0
33060.0,0.0
33080.0,0.0
33100.0,0.0
33120.0,0.0
33140.0,0.0
33160.0,0.0
33180.0,0.0
33200.0,0.0
33220.0,0.0
33240.0,0.0
33260.0,0.0
33280.0,0.0
33300.0,0.0
33320.0,0.0
33340.0,0.0
33360.0,0.0
33380.0,0.0
33400.0,0.0
33420.0,0.0
33440.0,0.0
33460.0,0.0
33480.0,0.0
33500.0,0.0
33520.0,0.0
33540.0,0.0
33560.0,0.0
33580.0,0.0
33600.0,0.0
33620.0,0.0
33640.0,0.0
33660.0,0.0
33680.0,0.0
33700.0,0.0
33720.0,0.0
33740.0,0.0
33760.0,0.0
33780.0,0.0
33800.0,0.0
33820.0,0.0
33840.0,0.0
33860.0,0.0
33880.0,0.0
33900.0,0.0
33920.0,0.0
33940.0,0.0
33960.0,0.0
33980.0,0.0
34000.0,0.0
34020.0,0.0
34040.0,0.0
34060.0,0.0
34080.0,0.0
34100.0,0.0
34120.0,0.0
34140.0,0.0
34160.0,0.0
34180.0,0.0
34200.0,0.0
34220.0,0.0
34240.0,0.0
34260.0,0.0
34280.0,0.0
34300.0,0.0
34320.0,0.0
34340.0,0.0
34360.0,0.0
34380.0,0.0
34400.0,0.0
34420.0,0.0
34440.0,0.0
34460.0,0.0
34480.0,0.0
34500.0,0.0
34520.0,0.0
34540.0,0.0
34560.0,0.0
34580.0,0.0
34600.0,0.0
34620.0,0.0
34640.0,0.0
34660.0,0.0
34680.0,0.0
34700.0,0.0
34720.0,0.0
34740.0,0.0
34760.0,0.0
34780.0,0.0
34800.0,0.0
34820.0,0.0
34840.0,0.0
34860.0,0.0
34880.0,0.0
34900.0,0.0
34920.0,0.0
34940.0,0.0
34960.0,0.0
34980.0,0.0
35000.0,0.0
35020.0,0.0
35040.0,0.0
35060.0,0.0
35080.0,0.0
35100.0,0.0
35120.0,0.0
35140.0,0.0
35160.0,0.0
35180.0,0.0
35200.0,0.0
35220.0,0.0
35240.0,0.0
35260.0,0.0
35280.0,0.0
35300.0,0.0
35320.0,0.0
35340.0,0.0
35360.0,0.0
35380.0,0.0
35400.0,0.0
35420.0,0.0
35440.0,0.0
35460.0,0.0
35480.0,0.0
35500.0,0.0
35520.0,0.0
35540.0,0.0
35560.0,0.0
35580.0,0.0
35600.0,0.0
35620.0,0.0
35640.0,0.0
35660.0,0.0
35680.0,0.0
35700.0,0.0
35720.0,0.0
35740.0,0.0
35760.0,0.0
35780.0,0.0
35800.0,0.0
35820.0,0.0
35840.0,0.0
35860.0,0.0
35880.0,0.0
35900.0,0.0
35920.0,0.0
35940.0,0.0
35960.0,0.0
35980.0,0.0
36000.0,0.0
36020.0,0.0
36040.0,0.0
36060.0,0.0
36080.0,0.0
36100.0,0.0
36120.0,0.0
36140.0,0.0
36160.0,0.0
36180.0,0.0
36200.0,0.0
36220.0,0.0
36240.0,0.0
36260.0,0.0
36280.0,0.0
36300.0,0.0
36320.0,0.0
36340.0,0.0
36360.0,0.0
36380.0,0.0
36400.0,0.0
36420.0,0.0
36440.0,0.0
36460.0,0.0
36480.0,0.0
36500.0,0.0
36520.0,0.0
36540.0,0.0
36560.0,0.0
36580.0,0.0
36600.0,0.0
36620.0,0.0
36640.0,0.0
36660.0,0.0
36680.0,0.0
36700.0,0.0
36720.0,0.0
36740.0,0.0
36760.0,0.0
36780.0,0.0
36800.0,0.0
36820.0,0.0
36840.0,0.0
36860.0,0.0
36880.0,0.0
36900.0,0.0
36920.0,0.0
36940.0,0.0
36960.0,0.0
36980.0,0.0
37000.0,0.0
37020.0,0.0
37040.0,0.0
37060.0,0.0
37080.0,0.0
37100.0,0.0
37120.0,0.0
37140.0,0.0
37160.0,0.0
37180.0,0.0
37200.0,0.0
37220.0,0.0
37240.0,0.0
37260.0,0.0
37280.0,0.0
37300.0,0.0
37320.0,0.0
37340.0,6.776263578034401e-21
37360.0,0.0
37380.0,0.0
37400.0,0.0
37420.0,0.0
37440.0,0.0
37460.0,0.0
37480.0,0.0
37500.0,0.0
37520.0,0.0
37540.0,0.0
37560.0,0.0
37580.0,0.0
37600.0,0.0
37620.0,0.0
37640.0,0.0
37660.0,0.0
37680.0,0.0
37700.0,0.0
37720.0,0.0
37740.0,0.0
37760.0,0.0
37780.0,0.0
37800.0,0.0
37820.0,0.0
37840.0,0.0
37860.0,0.0
37880.0,0.0
37900.0,0.0
37920.0,0.0
37940.0,0.0
37960.0,0.0
37980.0,0.0
38000.0,0.0
38020.0,0.0
38040.0,0.0
38060.0,0.0
38080.0,0.0
38100.0,0.0
38120.0,0.0
38140.0,0.0
38160.0,0.0
38180.0,0.0
38200.0,0.0
38220.0,0.0
38240.0,0.0
38260.0,0.0
38280.0,0.0
38300.0,0.0
38320.0,0.0
38340.0,0.0
38360.0,0.0
38380.0,0.0
38400.0,0.0
38420.0,0.0
38440.0,0.0
38460.0,0.0
38480.0,0.0
38500.0,0.0
38520.0,0.0
38540.0,0.0
38560.0,0.0
38580.0,0.0
38600.0,0.0
38620.0,0.0
38640.0,0.0
38660.0,0.0
38680.0,0.0
38700.0,0.0
38720.0,0.0
38740.0,0.0
38760.0,0.0
38780.0,0.0
38800.0,0.0
38820.0,0.0
38840.0,0.0
38860.0,0.0
38880.0,0.0
38900.0,0.0
38920.0,0.0
38940.0,0.0
38960.0,0.0
38980.0,0.0
39000.0,0.0
39020.0,0.0
39040.0,0.0
39060.0,0.0
39080.0,0.0
39100.0,0.0
39120.0,0.0
39140.0,0.0
39160.0,0.0
39180.0,0.0
39200.0,0.0
39220.0,0.0
39240.0,0.0
39260.0,0.0
39280.0,0.0
39300.0,0.0
39320.0,0.0
39340.0,0.0
39360.0,0.0
39380.0,0.0
39400.0,0.0
39420.0,0.0
39440.0,0.0
39460.0,0.0
39480.0,0.0
39500.0,0.0
39520.0,0.0
39540.0,0.0
39560.0,0.0
39580.0,0.0
39600.0,0.0
39620.0,0.0
39640.0,0.0
39660.0,0.0
39680.0,0.0
39700.0,0.0
39720.0,0.0
39740.0,0.0
39760.0,0.0
39780.0,0.0
39800.0,0.0
39820.0,0.0
39840.0,0.0
39860.0,0.0
39880.0,0.0
39900.0,0.0
39920.0,0.0
39940.0,0.0
39960.0,0.0
39980.0,0.0
40000.0,0.0
40020.0,0.0
40040.0,0.0
40060.0,0.0
40080.0,0.0
40100.0,0.0
40120.0,0.0
40140.0,0.0
40160.0,0.0
40180.0,0.0
40200.0,0.0
40220.0,0.0
40240.0,0.0
40260.0,0.0
40280.0,0.0
40300.0,0.0
40320.0,0.0
40340.0,0.0
40360.0,0.0
40380.0,0.0
40400.0,0.0
40420.0,0.0
40440.0,0.0
40460.0,0.0
40480.0,0.0
40500.0,0.0
40520.0,0.0
40540.0,0.0
40560.0,0.0
40580.0,0.0
40600.0,0.0
40620.0,0.0
40640.0,0.0
40660.0,0.0
40680.0,0.0
40700.0,0.0
40720.0,0.0
40740.0,0.0
40760.0,0.0
40780.0,0.0
40800.0,0.0
40820.0,0.0
40840.0,0.0
40860.0,0.0
40880.0,0.0
40900.0,0.0
40920.0,0.0
40940.0,0.0
40960.0,0.0
40980.0,0.0
41000.0,0.0
41020.0,0.0
41040.0,0.0
41060.0,0.0
41080.0,0.0
41100.0,0.0
41120.0,0.0
41140.0,0.0
41160.0,0.0
41180.0,0.0
41200.0,0.0
41220.0,0.0
41240.0,0.0
41260.0,0.0
41280.0,0.0
41300.0,0.0
41320.0,0.0
41340.0,0.0
41360.0,0.0
41380.0,0.0
41400.0,0.0
41420.0,0.0
41440.0,0.0
41460.0,0.0
41480.0,0.0
41500.0,0.0
41520.0,0.0
41540.0,0.0
41560.0,0.0
41580.0,0.0
41600.0,0.0
41620.0,0.0
41640.0,0.0
41660.0,0.0
41680.0,0.0
41700.0,0.0
41720.0,0.0
41740.0,0.0
41760.0,0.0
41780.0,0.0
41800.0,0.0
41820.0,0.0
41840.0,0.0
41860.0,0.0
41880.0,0.0
41900.0,0.0
41920.0,0.0
41940.0,0.0
41960.0,0.0
41980.0,0.0
42000.0,0.0
42020.0,0.0
42040.0,0.0
42060.0,0.0
42080.0,0.0
42100.0,0.0
42120.0,0.0
42140.0,0.0
42160.0,0.0
42180.0,0.0
42200.0,0.0
42220.0,0.0
42240.0,0.0
42260.0,0.0
42280.0,0.0
42300.0,0.0
42320.0,0.0
42340.0,0.0
42360.0,0.0
42380.0,0.0
42400.0,0.0
42420.0,0.0
42440.0,0.0
42460.0,0.0
42480.0,0.0
42500.0,0.0
42520.0,0.0
42540.0,0.0
42560.0,0.0
42580.0,0.0
42600.0,0.0
42620.0,0.0
42640.0,0.0
42660.0,0.0
42680.0,0.0
42700.0,0.0
42720.0,0.0
42740.0,0.0
42760.0,0.0
42780.0,0.0
42800.0,0.0
42820.0,0.0
42840.0,0.0
42860.0,0.0
42880.0,0.0
42900.0,0.0
42920.0,0.0
42940.0,0.0
42960.0,0.0
42980.0,0.0
43000.0,0.0
43020.0,0.0
43040.0,0.0
43060.0,0.0
43080.0,0.0
43100.0,0.0
43120.0,0.0
43140.0,0.0
43160.0,0.0
43180.0,0.0
43200.0,0.0
43220.0,0.0
43240.0,0.0
43260.0,0.0
43280.0,0.0
43300.0,0.0
43320.0,0.0
43340.0,0.0
43360.0,0.0
43380.0,0.0
43400.0,0.0
43420.0,0.0
43440.0,0.0
43460.0,0.0
43480.0,0.0
43500.0,0.0
43520.0,0.0
43540.0,0.0
43560.0,0.0
43580.0,0.0
43600.0,0.0
43620.0,0.0
43640.0,0.0
43660.0,0.0
43680.0,0.0
43700.0,0.0
43720.0,0.0
43740.0,0.0
43760.0,0.0
43780.0,0.0
43800.0,0.0
43820.0,0.0
43840.0,0.0
43860.0,0.0
43880.0,0.0
43900.0,0.0
43920.0,0.0
43940.0,0.0
43960.0,0.0
43980.0,0.0
44000.0,0.0
44020.0,0.0
44040.0,0.0
44060.0,0.0
44080.0,0.0
44100.0,0.0
44120.0,0.0
44140.0,0.0
44160.0,0.0
44180.0,0.0
44200.0,0.0
44220.0,0.0
44240.0,0.0
44260.0,0.0
44280.0,0.0
44300.0,0.0
44320.0,0.0
44340.0,0.0
44360.0,0.0
44380.0,0.0
44400.0,0.0
44420.0,0.0
44440.0,0.0
44460.0,0.0
44480.0,0.0
44500.0,0.0
44520.0,0.0
44540.0,0.0
44560.0,0.0
44580.0,0.0
44600.0,0.0
44620.0,0.0
44640.0,0.0
44660.0,0.0
44680.0,0.0
44700.0,0.0
44720.0,0.0
44740.0,0.0
44760.0,0.0
44780.0,0.0
44800.0,0.0
44820.0,0.0
44840.0,0.0
44860.0,0.0
44880.0,0.0
44900.0,0.0
44920.0,0.0
44940.0,0.0
44960.0,0.0
44980.0,0.0
45000.0,0.0
45020.0,0.0
45040.0,0.0
45060.0,0.0
45080.0,0.0
45100.0,0.0
45120.0,0.0
45140.0,0.0
45160.0,0.0
45180.0,0.0
45200.0,0.0
45220.0,0.0
45240.0,0.0
45260.0,0.0
45280.0,0.0
45300.0,0.0
45320.0,0.0
45340.0,0.0
45360.0,0.0
45380.0,0.0
45400.0,0.0
45420.0,0.0
45440.0,0.0
45460.0,0.0
45480.0,0.0
45500.0,0.0
45520.0,0.0
45540.0,0.0
45560.0,0.0
45580.0,0.0
45600.0,0.0
45620.0,0.0
45640.0,0.0
45660.0,0.0
45680.0,0.0
45700.0,0.0
45720.0,0.0
45740.0,0.0
45760.0,0.0
45780.0,0.0
45800.0,0.0
45820.0,0.0
45840.0,0.0
45860.0,0.0
45880.0,0.0
45900.0,0.0
45920.0,0.0
45940.0,0.0
45960.0,0.0
45980.0,0.0
46000.0,0.0
46020.0,0.0
46040.0,0.0
46060.0,0.0
46080.0,0.0
46100.0,0.0
46120.0,0.0
46140.0,0.0
46160.0,0.0
46180.0,0.0
46200.0,0.0
46220.0,0.0
46240.0,0.0
46260.0,0.0
46280.0,0.0
46300.0,0.0
46320.0,0.0
46340.0,0.0
46360.0,0.0
46380.0,0.0
46400.0,0.0
46420.0,0.0
46440.0,0.0
46460.0,0.0
46480.0,0.0
46500.0,0.0
46520.0,0.0
46540.0,0.0
46560.0,0.0
46580.0,0.0
46600.0,0.0
46620.0,0.0
46640.0,0.0
46660.0,0.0
46680.0,0.0
46700.0,0.0
46720.0,0.0
46740.0,0.0
46760.0,0.0
46780.0,0.0
46800.0,0.0
46820.0,0.0
46840.0,0.0
46860.0,0.0
46880.0,0.0
46900.0,0.0
46920.0,0.0
46940.0,0.0
46960.0,0.0
46980.0,0.0
47000.0,0.0
47020.0,0.0
47040.0,0.0
47060.0,0.0
47080.0,0.0
47100.0,0.0
47120.0,0.0
47140.0,0.0
47160.0,0.0
47180.0,0.0
47200.0,0.0
47220.0,0.0
47240.0,0.0
47260.0,0.0
47280.0,0.0
47300.0,0.0
47320.0,0.0
47340.0,0.0
47360.0,0.0
47380.0,0.0
47400.0,0.0
47420.0,0.0
47440.0,0.0
47460.0,0.0
47480.0,0.0
47500.0,0.0
47520.0,0.0
47540.0,0.0
47560.0,0.0
47580.0,0.0
47600.0,0.0
47620.0,0.0
47640.0,0.0
47660.0,0.0
47680.0,0.0
47700.0,0.0
47720.0,0.0
47740.0,0.0
47760.0,0.0
47780.0,0.0
47800.0,0.0
47820.0,0.0
47840.0,0.0
47860.0,0.0
47880.0,0.0
47900.0,0.0
47920.0,0.0
47940.0,0.0
47960.0,0.0
47980.0,0.0
48000.0,0.0
48020.0,0.0
48040.0,0.0
48060.0,0.0
48080.0,0.0
48100.0,0.0
48120.0,0.0
48140.0,0.0
48160.0,0.0
48180.0,0.0
48200.0,0.0
48220.0,0.0
48240.0,0.0
48260.0,0.0
48280.0,0.0
48300.0,0.0
48320.0,0.0
48340.0,0.0
48360.0,0.0
48380.0,0.0
48400.0,8.078576734437888e-20
48420.0,0.0
48440.0,0.0
48460.0,0.0
48480.0,0.0
48500.0,0.0
48520.0,2.2658131339052528e-20
48540.0,0.0
48560.0,4.732796592783402e-20
48580.0,0.0
48600.0,0.0
48620.0,0.0
48640.0,0.0
48660.0,0.0
48680.0,1.0746730518288933e-19
48700.0,0.0
48720.0,0.0
48740.0,5.77041195316992e-20
48760.0,6.320983368885215e-20
48780.0,2.8904999325052993e-20
48800.0,0.0
48820.0,0.0
48840.0,2.851854054286822e-19
48860.0,0.0
48880.0,0.0
48900.0,2.7528570785764753e-21
48920.0,0.0
48940.0,9.237953080992211e-20
48960.0,2.6623304323386723e-19
48980.0,0.0
49000.0,2.8375603733019055e-20
49020.0,0.0
49040.0,0.0
49060.0,4.346337810598628e-19
49080.0,2.5003353811762873e-19
49100.0,1.32295958449281e-19
49120.0,1.5606582053160481e-19
49140.0,0.0
49160.0,3.0339661379464965e-19
49180.0,0.0
49200.0,2.180051047995755e-19
49220.0,2.1334642358967684e-20
49240.0,3.208666683317696e-19
49260.0,1.3372532654777264e-19
49280.0,8.946785505373545e-20
49300.0,0.0
49320.0,7.112694476771968e-19
49340.0,1.64430270885741e-19
49360.0,3.0678474558366686e-19
49380.0,2.647242657965705e-19
49400.0,3.799736861823587e-19
49420.0,1.545570430943081e-19
49440.0,3.4288952496038136e-19
49460.0,3.1869614640443044e-20
49480.0,2.6962117502288443e-19
49500.0,3.350015306390757e-19
49520.0,3.4148662664149142e-19
49540.0,3.755002934296719e-19
49560.0,2.9397337225644556e-19
49580.0,3.3267219003412636e-19
49600.0,3.594596069910436e-19
49620.0,2.0903184951460026e-19
49640.0,5.507037646133036e-19
49660.0,3.4797172264390716e-19
49680.0,4.3730722879963415e-19
49700.0,5.708207971105932e-19
49720.0,5.821498627801195e-19
49740.0,4.0580819107361486e-19
49760.0,6.11187211003181e-20
49780.0,3.023113528309801e-19
49800.0,5.324396166881328e-19
49820.0,2.215520552662029e-19
49840.0,5.1211082595402955e-19
49860.0,5.825733792537467e-19
49880.0,3.7110631001579024e-19
49900.0,4.348323044068755e-19
49920.0,3.855985143477193e-19
49940.0,3.2328865316532486e-19
49960.0,5.008744045131092e-19
49980.0,3.4750850150087747e-19
50000.0,2.852383449878856e-19
50020.0,5.451583457867481e-19
50040.0,4.279501617104343e-19
50060.0,5.056786695108172e-19
50080.0,3.416189755394999e-19
50100.0,2.5960236344364216e-19
50120.0,5.127328657746694e-19
50140.0,4.649019740344032e-19
50160.0,6.143635845553846e-19
50180.0,7.524167200680346e-19
50200.0,5.508361135113121e-19
50220.0,6.115180832482022e-19
50240.0,6.209413247864063e-19
50260.0,5.368071303224127e-19
50280.0,6.410054177244925e-19
50300.0,5.515640324503588e-19
50320.0,5.807668167959308e-19
50340.0,6.663700840278185e-19
50360.0,6.190421180999845e-19
50380.0,4.799963658522708e-19
50400.0,6.257522072290147e-19
50420.0,2.4588440016506275e-19
50440.0,5.780338120520556e-19
50460.0,6.383716746541237e-19
50480.0,6.282668362911759e-19
50500.0,9.311274370488912e-19
50520.0,8.208013956690185e-19
50540.0,5.250545481792593e-19
50560.0,4.570338320477988e-19
50580.0,4.710164931223951e-19
50600.0,8.32726031379583e-19
50620.0,5.451318760071464e-19
50640.0,5.211304033533078e-19
50660.0,7.589150509602512e-19
50680.0,9.128765240135211e-19
50700.0,7.632230075904274e-19
50720.0,4.675621868843737e-19
50740.0,4.504825615963788e-19
50760.0,8.112491139552562e-19
50780.0,5.045073817634421e-19
50800.0,6.010889900851336e-19
50820.0,5.669992226805983e-19
50840.0,6.016977950159727e-19
50860.0,5.975056436715539e-19
50880.0,5.644316540592337e-19
50900.0,4.583870995299355e-19
50920.0,6.417333366635392e-19
50940.0,6.792807190285461e-19
50960.0,7.343577129347769e-19
50980.0,5.212131214145631e-19
51000.0,7.486513939196932e-19
51020.0,4.937110204084e-19
51040.0,5.050864081922292e-19
51060.0,6.044142561475968e-19
51080.0,8.121755562413156e-19
51100.0,5.206903432674296e-19
51120.0,6.672071908077221e-19
51140.0,7.206860717705005e-19
51160.0,7.148163981438242e-19
51180.0,6.495683914256415e-19
51200.0,6.160377981151919e-19
51220.0,6.459370685365337e-19
51240.0,7.372627712460632e-19
51260.0,5.700002339429406e-19
51280.0,5.597961339064865e-19
51300.0,6.72696361352624e-19
51320.0,6.364939746636283e-19
51340.0,4.449205991575722e-19
51360.0,5.939438039539006e-19
51380.0,5.323039590676741e-19
51400.0,5.936609081844074e-19
51420.0,6.2775894739506835e-19
51440.0,5.827371610150322e-19
51460.0,6.35678374579651e-19
51480.0,7.405913460309765e-19
51500.0,6.890828092872995e-19
51520.0,5.629791249035905e-19
51540.0,5.986934750311801e-19
51560.0,6.971676725943928e-19
51580.0,6.139417224429826e-19
51600.0,6.102028660742429e-19
51620.0,7.879705971567889e-19
51640.0,8.4982054591860385e-19
51660.0,6.543304702121092e-19
51680.0,4.98289465098881e-19
51700.0,4.135894790959012e-19
51720.0,5.783258068082869e-19
51740.0,5.708861443789849e-19
51760.0,6.117215696788902e-19
51780.0,8.13819991299071e-19
51800.0,1.137735647368711e-18
51820.0,6.418615496584849e-19
51840.0,5.32966530738329e-19
51860.0,4.1363414684897905e-19
51880.0,6.364948018442409e-19
51900.0,6.135810716959095e-19
51920.0,6.532791236535543e-19
51940.0,5.549918689087785e-19
51960.0,8.654823836366829e-19
51980.0,6.561601937270765e-19
52000.0,6.890943898158753e-19
52020.0,4.098315975730728e-19
52040.0,7.761013825472655e-19
52060.0,5.7034516825837525e-19
52080.0,7.526152434150474e-19
52100.0,6.958284671826695e-19
52120.0,9.051370086121687e-19
52140.0,6.750306650412487e-19
52160.0,4.415361896813115e-19
52180.0,6.595632147671196e-19
52200.0,8.192268573730238e-19
52220.0,6.609681810375409e-19
52240.0,7.73142143905857e-19
52260.0,8.135916894500063e-19
52280.0,8.650940223390892e-19
52300.0,7.266525255288455e-19
52320.0,5.721054086018881e-19
52340.0,6.669656540688567e-19
52360.0,7.313339542055893e-19
52380.0,7.11205341179724e-19
52400.0,7.088209930640399e-19
52420.0,7.806674195285582e-19
52440.0,9.447506881473332e-19
52460.0,5.567434238558595e-19
52480.0,5.963120220476399e-19
52500.0,6.237979930318582e-19
52520.0,7.342365309750379e-19
52540.0,4.900646014731131e-19
52560.0,7.349795459602637e-19
52580.0,6.061796663699381e-19
52600.0,8.795270832572207e-19
52620.0,7.590823482391401e-19
52640.0,6.915693142086339e-19
52660.0,5.85652145493669e-19
52680.0,5.857615401296792e-19
52700.0,6.074427711653066e-19
52720.0,5.689220040144778e-19
52740.0,6.27737440699142e-19
52760.0,7.175965521826149e-19
52780.0,6.830743761128675e-19
52800.0,5.646907683861159e-19
52820.0,5.017344655550112e-19
52840.0,6.965485279058969e-19
52860.0,4.871992478312294e-19
52880.0,6.25840922349711e-19
52900.0,6.310895901315131e-19
52920.0,8.634150524907597e-19
52940.0,6.060334621966694e-19
52960.0,5.03658384262233e-19
52980.0,7.149779051584252e-19
53000.0,5.695770276620432e-19
53020.0,4.2737423720894426e-19
53040.0,5.832395698395816e-19
53060.0,6.3504196249586805e-19
53080.0,8.497162177638456e-19
53100.0,5.888940731094175e-19
53120.0,4.3105943023544456e-19
53140.0,3.781881134325864e-19
53160.0,5.718507403707983e-19
53180.0,5.199749354351478e-19
53200.0,6.326656793911563e-19
53220.0,4.203546791332427e-19
53240.0,7.465478736219709e-19
53260.0,6.094995557584197e-19
53280.0,6.560870916404421e-19
53300.0,3.1871393078760034e-19
53320.0,5.615038999798905e-19
53340.0,3.520081055392245e-19
53360.0,4.994001618663866e-19
53380.0,6.443161564274477e-19
53400.0,6.642322357346752e-19
53420.0,4.669996006702611e-19
53440.0,4.683292418061518e-19
53460.0,4.791778189373613e-19
53480.0,7.09104612616569e-19
53500.0,4.514190851461537e-19
53520.0,7.484021023625851e-19
53540.0,3.4839037943143556e-19
53560.0,6.496022541319679e-19
53580.0,6.253336021402746e-19
53600.0,5.843640701835591e-19
53620.0,6.18169235758588e-19
53640.0,5.930689570585492e-19
53660.0,3.791394228358107e-19
53680.0,6.5090284054884255e-19
53700.0,6.032027467429363e-19
53720.0,7.944979569186272e-19
53740.0,3.981933731496048e-19
53760.0,5.915506153454198e-19
53780.0,4.755022418854819e-19
53800.0,5.283336472237844e-19
53820.0,4.827736764577059e-19
53840.0,5.838579131968591e-19
53860.0,3.452674624263182e-19
53880.0,8.144983569495469e-19
53900.0,4.873986759070371e-19
53920.0,6.671943178094393e-19
53940.0,4.502098246387836e-19
53960.0,4.71348580288941e-19
53980.0,5.096126112571487e-19
54000.0,5.059823223438066e-19
54020.0,5.030451073862074e-19
54040.0,8.268792344667226e-19
54060.0,3.577907184064296e-19
54080.0,4.721668687099091e-19
54100.0,4.948444129439625e-19
54120.0,6.665309835816571e-19
54140.0,5.760492506661761e-19
54160.0,6.295962577072164e-19
54180.0,5.735647619975848e-19
54200.0,4.9003659365456e-19
54220.0,6.56650828152594e-19
54240.0,5.964579418775731e-19
54260.0,4.367818527883893e-19
54280.0,4.1227620062650255e-19
54300.0,4.73493459617291e-19
54320.0,5.749610557962714e-19
54340.0,5.833358459080645e-19
54360.0,8.425152744894476e-19
54380.0,6.672277152266711e-19
54400.0,4.839018215662575e-19
54420.0,5.28354107019248e-19
54440.0,5.488251598940133e-19
54460.0,5.234960365076329e-19
54480.0,8.311994113979795e-19
54500.0,4.006377629455329e-19
54520.0,6.855333385047433e-19
54540.0,6.969746810177265e-19
54560.0,7.248750565641368e-19
54580.0,3.157507371888881e-19
54600.0,6.606137276827134e-19
54620.0,5.847743776167796e-19
54640.0,6.195263741874975e-19
54660.0,5.496320875062558e-19
54680.0,9.199420358496592e-19
54700.0,5.832578324365431e-19
54720.0,5.764741242329957e-19
54740.0,6.789988184607275e-19
54760.0,8.251136562233194e-19
54780.0,7.562620436288978e-19
54800.0,8.623054672472023e-19
54820.0,6.1238103942224815e-19
54840.0,6.939828689085245e-19
54860.0,6.935025710094896e-19
54880.0,7.416345694174222e-19
54900.0,6.543640162633573e-19
54920.0,6.639661032972833e-19
54940.0,6.156993713847327e-19
54960.0,6.8551521484827525e-19
54980.0,6.499443967128351e-19
55000.0,7.817883817367125e-19
55020.0,6.271242478336473e-19
55040.0,6.275835430999416e-19
55060.0,7.047107681431808e-19
55080.0,6.715098773926676e-19
55100.0,6.548583665392828e-19
55120.0,7.521335948851685e-19
55140.0,6.027728971677443e-19
55160.0,9.373016294632606e-19
55180.0,9.015095857504022e-19
55200.0,7.654941967520794e-19
55220.0,6.482476634839685e-19
55240.0,6.651024943625663e-19
55260.0,7.185902384363612e-19
55280.0,5.95895132712436e-19
55300.0,7.628268688563712e-19
55320.0,8.771513849950515e-19
55340.0,8.374569519525865e-19
55360.0,6.779326585837419e-19
55380.0,6.084759569088894e-19
55400.0,7.753079563967009e-19
55420.0,7.916259906786045e-19
55440.0,8.521721024622313e-19
55460.0,5.649616861925983e-19
55480.0,7.748263821838301e-19
55500.0,8.609330857536844e-19
55520.0,6.823836754546243e-19
55540.0,7.5367549185871e-19
55560.0,6.9515541681386405e-19
55580.0,7.435110964916584e-19
55600.0,7.776332031038529e-19
55620.0,6.527125873288993e-19
55640.0,8.448145263996154e-19
55660.0,7.602109699458962e-19
55680.0,7.134581732325671e-19
55700.0,7.243449291111312e-19
55720.0,7.76229791836048e-19
55740.0,8.68431712266612e-19
